reward_code,subj_id,condition,trial,epoch_trial,epoch_number,LR,button_press_onset,stim_onset,session_n,run_n
5.0,860.0,7530.0,0.0,28.0,5.0,82.0,0.38866996765136724,0.01576685905456543,7,4
5.0,860.0,7530.0,1.0,29.0,5.0,76.0,9.208558797836305,8.733452796936037,7,4
5.0,860.0,7530.0,2.0,0.0,6.0,76.0,16.471402883529663,15.876846790313722,7,4
5.0,860.0,7530.0,3.0,1.0,6.0,76.0,33.82076573371887,33.32221579551697,7,4
5.0,860.0,7530.0,4.0,2.0,6.0,82.0,39.88867688179016,39.17607092857361,7,4
5.0,860.0,7530.0,5.0,3.0,6.0,76.0,49.36127185821533,48.910889863967896,7,4
5.0,860.0,7530.0,6.0,4.0,6.0,76.0,56.29796099662781,55.804367780685425,7,4
5.0,860.0,7530.0,7.0,5.0,6.0,76.0,62.25724697113037,61.75804686546326,7,4
5.0,860.0,7530.0,8.0,6.0,6.0,76.0,69.25965666770935,68.7751898765564,7,4
5.0,860.0,7530.0,9.0,7.0,6.0,82.0,75.28842878341673,74.68375682830809,7,4
5.0,860.0,7530.0,10.0,8.0,6.0,82.0,81.26129484176636,80.67178297042847,7,4
5.0,860.0,7530.0,11.0,9.0,6.0,76.0,88.85897302627563,88.35547590255737,7,4
5.0,860.0,7530.0,12.0,10.0,6.0,82.0,95.25497102737427,94.66453695297241,7,4
5.0,860.0,7530.0,13.0,11.0,6.0,76.0,106.85030508041382,106.28863191604614,7,4
5.0,860.0,7530.0,14.0,12.0,6.0,76.0,113.11731886863708,112.47661399841309,7,4
5.0,860.0,7530.0,15.0,13.0,6.0,76.0,126.51978588104248,125.86918592453003,7,4
5.0,860.0,7530.0,16.0,14.0,6.0,76.0,132.78156805038452,132.25679993629456,7,4
5.0,860.0,7530.0,17.0,15.0,6.0,82.0,147.94812893867496,147.301246881485,7,4
5.0,860.0,7530.0,18.0,16.0,6.0,82.0,162.33279180526733,161.81037878990173,7,4
5.0,860.0,7530.0,19.0,17.0,6.0,76.0,168.29678988456726,167.74890899658203,7,4
5.0,860.0,7530.0,20.0,18.0,6.0,76.0,174.99544477462769,174.4692897796631,7,4
5.0,860.0,7530.0,21.0,19.0,6.0,82.0,190.2297797203064,189.69625186920166,7,4
5.0,860.0,7530.0,22.0,20.0,6.0,82.0,199.8975028991699,199.40253090858457,7,4
5.0,860.0,7530.0,23.0,21.0,6.0,76.0,205.47757387161252,204.97269797325131,7,4
5.0,860.0,7530.0,24.0,22.0,6.0,76.0,220.50403499603271,219.96760988235474,7,4
5.0,860.0,7530.0,25.0,23.0,6.0,76.0,229.10971879959104,228.60255789756772,7,4
5.0,860.0,7530.0,26.0,24.0,6.0,76.0,235.12450599670407,234.57762098312375,7,4
5.0,860.0,7530.0,27.0,25.0,6.0,76.0,241.74240779876712,241.24944877624515,7,4
5.0,860.0,7530.0,28.0,26.0,6.0,82.0,247.7690799236298,247.26937890052798,7,4
5.0,860.0,7530.0,29.0,27.0,6.0,76.0,262.6266078948974,262.11329388618464,7,4
5.0,860.0,7530.0,30.0,28.0,6.0,76.0,268.3704798221588,267.88459491729736,7,4
5.0,860.0,7530.0,31.0,29.0,6.0,76.0,277.25411391258234,276.6735248565673,7,4
5.0,860.0,7530.0,32.0,30.0,6.0,76.0,286.9768078327179,286.4300739765167,7,4
5.0,860.0,7530.0,33.0,0.0,7.0,76.0,295.21977376937866,294.68592286109924,7,4
5.0,860.0,7530.0,34.0,1.0,7.0,82.0,302.2662627696991,301.6401598453522,7,4
5.0,860.0,7530.0,35.0,2.0,7.0,82.0,310.2583239078522,309.60762000083923,7,4
5.0,860.0,7530.0,36.0,3.0,7.0,76.0,315.96413564682,315.43281579017633,7,4
5.0,860.0,7530.0,37.0,4.0,7.0,82.0,323.7077159881591,323.13774180412287,7,4
5.0,860.0,7530.0,38.0,5.0,7.0,76.0,331.76647567749023,331.2374258041382,7,4
5.0,860.0,7530.0,39.0,6.0,7.0,76.0,342.5792937278747,342.05198478698725,7,4
5.0,860.0,7530.0,40.0,7.0,7.0,76.0,351.3959469795227,350.73476481437683,7,4
5.0,860.0,7530.0,41.0,8.0,7.0,82.0,368.45456576347345,367.88688087463373,7,4
5.0,860.0,7530.0,42.0,9.0,7.0,76.0,377.3079736232757,376.74271583557123,7,4
5.0,860.0,7530.0,43.0,10.0,7.0,76.0,392.1755676269532,391.63572382926947,7,4
5.0,860.0,7530.0,44.0,11.0,7.0,76.0,403.7861969470978,403.30172991752625,7,4
5.0,860.0,7530.0,45.0,12.0,7.0,82.0,410.2780137062073,409.6725537776947,7,4
5.0,860.0,7530.0,46.0,13.0,7.0,82.0,416.5958406925202,415.97695183753973,7,4
5.0,860.0,7530.0,47.0,14.0,7.0,82.0,422.47652888298035,421.8985688686371,7,4
5.0,860.0,7530.0,48.0,15.0,7.0,82.0,429.67248773574823,429.06948280334467,7,4
5.0,860.0,7530.0,49.0,16.0,7.0,76.0,441.0211238861083,440.5608489513396,7,4
5.0,860.0,7530.0,50.0,17.0,7.0,76.0,448.8549687862396,448.28243589401245,7,4
5.0,860.0,7530.0,51.0,18.0,7.0,82.0,455.6127669811248,455.13749098777765,7,4
5.0,860.0,7530.0,52.0,19.0,7.0,76.0,463.80445981025696,463.3098609447479,7,4
5.0,860.0,7530.0,53.0,20.0,7.0,76.0,470.7232017517089,470.1651618480682,7,4
5.0,860.0,7530.0,54.0,21.0,7.0,76.0,478.33631277084356,477.82062387466436,7,4
5.0,860.0,7530.0,55.0,22.0,7.0,76.0,488.35583686828625,487.8612418174745,7,4
5.0,860.0,7530.0,56.0,23.0,7.0,82.0,495.4776778221131,494.93209481239325,7,4
5.0,860.0,7530.0,57.0,24.0,7.0,76.0,503.28034996986395,502.8541059494019,7,4
5.0,860.0,7530.0,58.0,25.0,7.0,76.0,510.4903528690338,509.92041397094727,7,4
5.0,860.0,7530.0,59.0,26.0,7.0,76.0,516.2109508514403,515.7794868946074,7,4
