reward_code,subj_id,condition,trial,epoch_trial,epoch_number,LR,button_press_onset,stim_onset,session_n,run_n
7.0,860.0,8520.0,0.0,4.0,6.0,82.0,0.680405855178833,0.01580500602722168,10,3
7.0,860.0,8520.0,1.0,5.0,6.0,76.0,6.410090923309325,5.848803997039794,10,3
7.0,860.0,8520.0,2.0,6.0,6.0,76.0,12.404818296432495,11.897898197174072,10,3
7.0,860.0,8520.0,3.0,7.0,6.0,76.0,18.663780927658078,18.222635030746456,10,3
7.0,860.0,8520.0,4.0,8.0,6.0,82.0,30.834274053573612,30.244735002517704,10,3
7.0,860.0,8520.0,5.0,9.0,6.0,82.0,40.17211604118347,39.527175188064575,10,3
7.0,860.0,8520.0,6.0,10.0,6.0,82.0,49.16954016685486,48.48423910140991,10,3
7.0,860.0,8520.0,7.0,11.0,6.0,76.0,55.738424062728875,55.216320991516106,10,3
7.0,860.0,8520.0,8.0,12.0,6.0,82.0,63.590307950973504,63.07381796836852,10,3
7.0,860.0,8520.0,9.0,13.0,6.0,82.0,70.49630212783813,69.90541410446167,10,3
7.0,860.0,8520.0,10.0,14.0,6.0,82.0,76.05601215362547,75.52126002311705,10,3
7.0,860.0,8520.0,11.0,15.0,6.0,76.0,81.71294808387756,81.22913408279419,10,3
7.0,860.0,8520.0,12.0,0.0,7.0,82.0,88.95452928543092,88.37860417366029,10,3
7.0,860.0,8520.0,13.0,1.0,7.0,76.0,98.60111498832703,98.04385900497437,10,3
7.0,860.0,8520.0,14.0,2.0,7.0,82.0,106.42598724365233,105.79214000701903,10,3
7.0,860.0,8520.0,15.0,3.0,7.0,82.0,116.87067723274231,116.24920916557312,10,3
7.0,860.0,8520.0,16.0,4.0,7.0,82.0,122.69814801216127,122.09068202972414,10,3
7.0,860.0,8520.0,17.0,5.0,7.0,76.0,132.45496702194214,131.89670300483704,10,3
7.0,860.0,8520.0,18.0,6.0,7.0,82.0,140.02266120910645,139.55425119400024,10,3
7.0,860.0,8520.0,19.0,7.0,7.0,82.0,146.78588795661926,146.18649697303772,10,3
7.0,860.0,8520.0,20.0,8.0,7.0,82.0,155.1884729862213,154.61074709892273,10,3
7.0,860.0,8520.0,21.0,9.0,7.0,82.0,163.74603605270383,163.2673051357269,10,3
7.0,860.0,8520.0,22.0,10.0,7.0,76.0,175.90466809272763,175.34864902496335,10,3
7.0,860.0,8520.0,23.0,11.0,7.0,82.0,182.11251401901245,181.54839611053467,10,3
7.0,860.0,8520.0,24.0,12.0,7.0,76.0,191.1172270774841,190.55455517768857,10,3
7.0,860.0,8520.0,25.0,13.0,7.0,82.0,197.49398207664487,196.82109904289243,10,3
7.0,860.0,8520.0,26.0,14.0,7.0,76.0,206.47063708305356,205.93592905998227,10,3
7.0,860.0,8520.0,27.0,15.0,7.0,76.0,220.66615223884585,220.20932507514956,10,3
7.0,860.0,8520.0,28.0,16.0,7.0,76.0,226.45494103431702,225.8580961227417,10,3
7.0,860.0,8520.0,29.0,0.0,8.0,76.0,232.62266111373904,232.14045715332034,10,3
7.0,860.0,8520.0,30.0,1.0,8.0,82.0,243.10243010520935,242.64743208885193,10,3
7.0,860.0,8520.0,31.0,2.0,8.0,82.0,256.62893295288086,256.1037850379944,10,3
7.0,860.0,8520.0,32.0,3.0,8.0,76.0,264.1957089900971,263.6191220283509,10,3
7.0,860.0,8520.0,33.0,4.0,8.0,76.0,270.62759494781494,269.9847300052643,10,3
7.0,860.0,8520.0,34.0,5.0,8.0,82.0,280.8503110408783,280.3497271537781,10,3
7.0,860.0,8520.0,35.0,6.0,8.0,82.0,289.41588211059565,288.9654691219329,10,3
7.0,860.0,8520.0,36.0,7.0,8.0,76.0,298.53057813644403,298.1228191852569,10,3
7.0,860.0,8520.0,37.0,8.0,8.0,82.0,304.45051217079157,303.77201819419855,10,3
7.0,860.0,8520.0,38.0,9.0,8.0,76.0,310.2162399291992,309.5382549762726,10,3
7.0,860.0,8520.0,39.0,10.0,8.0,76.0,316.5960099697113,316.0609710216522,10,3
7.0,860.0,8520.0,40.0,11.0,8.0,82.0,324.72803640365595,324.13525819778437,10,3
7.0,860.0,8520.0,41.0,12.0,8.0,82.0,332.9265720844269,332.29219818115234,10,3
7.0,860.0,8520.0,42.0,0.0,9.0,82.0,341.41938400268555,340.85772705078125,10,3
7.0,860.0,8520.0,43.0,1.0,9.0,82.0,351.83803820610046,351.2810101509094,10,3
7.0,860.0,8520.0,44.0,2.0,9.0,76.0,360.07170009613037,359.5723741054535,10,3
7.0,860.0,8520.0,45.0,3.0,9.0,82.0,366.1424951553345,365.68772411346436,10,3
7.0,860.0,8520.0,46.0,4.0,9.0,82.0,372.16028094291687,371.68604707717896,10,3
7.0,860.0,8520.0,47.0,5.0,9.0,76.0,380.31407809257513,379.8941061496735,10,3
7.0,860.0,8520.0,48.0,6.0,9.0,76.0,388.5487771034241,387.9595730304718,10,3
7.0,860.0,8520.0,49.0,7.0,9.0,82.0,394.6515271663666,394.22494411468506,10,3
7.0,860.0,8520.0,50.0,8.0,9.0,82.0,405.4963648319244,404.9155189990997,10,3
7.0,860.0,8520.0,51.0,9.0,9.0,76.0,421.51457810401917,421.09631419181824,10,3
7.0,860.0,8520.0,52.0,10.0,9.0,76.0,429.20025110244757,428.61115503311163,10,3
7.0,860.0,8520.0,53.0,11.0,9.0,76.0,437.95846199989313,437.25219011306757,10,3
7.0,860.0,8520.0,54.0,12.0,9.0,76.0,447.1031560897827,446.48395109176636,10,3
7.0,860.0,8520.0,55.0,13.0,9.0,76.0,456.4645020961762,455.85702514648443,10,3
7.0,860.0,8520.0,56.0,14.0,9.0,76.0,463.3146400451661,462.7987999916077,10,3
7.0,860.0,8520.0,57.0,15.0,9.0,76.0,472.00025510787964,471.4481840133667,10,3
7.0,860.0,8520.0,58.0,16.0,9.0,,,477.2216200828551,10,3
7.0,860.0,8520.0,59.0,17.0,9.0,82.0,494.17696499824524,493.6111090183258,10,3
